epoch,time,test-score,train-score,loss
0,4634.907749016999,0.004837223587223587,-0.04435184615328919,0.0013653910925259909
1,9217.171104535999,-0.020885211663587436,-0.04223251773563052,0.0014359468673017237
2,13789.479633609999,-0.018593699253004223,-0.048754696686701016,0.0013940049534525145
