epoch,time,test-score,train-score,loss,q_value,epsilon
0,1769.2430793,-0.014627861149007125,-0.04094989122685143,0.0014397222009491888,50.71008798542023,0.1
1,3508.196236987,0.0,-0.042972222222222224,0.0014720924047039972,53.11368918450673,0.1
2,5259.374938895,-0.0015355086372360845,-0.037707377019553984,0.001311348272684629,54.024855250549315,0.1
3,7001.88559373,0.0,-0.04459391443605582,0.0013182448195847647,53.45837668501536,0.1
4,8755.694852551,-0.03172098161445593,-0.05583294278813223,0.0011692063235746086,51.11308578138352,0.1
5,10509.052812412001,0.0,-0.030379008214731815,0.0015406798341051715,54.2943352206866,0.1
