epoch,time,test-score,train-score,loss,q_value,epsilon
0,1756.132925582,0.0010116731517509727,-0.03725894370390729,0.0013027523212364787,52.05512298062642,0.1
1,3496.060898029,0.0,-0.04342251083044064,0.0013628893879112038,52.611467377154035,0.1
2,5224.706902917,-0.1360153256704981,-0.059959247448396855,0.0013347530071229734,51.21174169899623,0.1
3,6946.835042944,-0.0015910898965791568,-0.03461407559353527,0.0013235687719765567,50.9567854095459,0.1
4,8669.467181494,0.0,-0.04130047098632768,0.0013774444119952919,51.968253585275015,0.1
5,10385.302647622,0.0,-0.05264372697644789,0.0012837241133609404,51.52571774965922,0.1
