epoch,time,test-score,train-score,loss,q_value,epsilon
0,1759.5358872450001,-0.12296449281118436,-0.0484911342194565,0.0012767858555913195,51.73064929389954,0.1
1,3500.297374245,-0.006500893872907525,-0.04558284842561044,0.0011963247603352333,48.92628060407638,0.1
2,5222.687509571,0.0,-0.03893395347120327,0.001262821886197753,52.11635201740265,0.1
3,6955.967120355,-0.051919095397356264,-0.041011327890612216,0.0012471637166055068,52.9409679400444,0.1
4,8683.218551069,-0.07988736926790024,-0.02069406392694064,0.001459320936490763,55.990604227256775,0.1
5,10409.103937834,-0.05065753637849195,-0.04350681333114431,0.0014499452109285442,52.88474161510467,0.1
