epoch,time,test-score,train-score,loss
0,4496.4690705269995,-0.10745922675718189,-0.039699023465967063,0.0015941729577433866
1,8643.224902391,0.008607389362565977,-0.04156416091589426,0.0014938619928542259
2,12791.147182764,-0.008306045842983787,-0.04793681958063555,0.0014214268179205953
