epoch,time,test-score,train-score,loss,q_value,epsilon
0,2002.372202590006,0.0,-0.046416908563134976,0.0014487128128614234,49.62877851870855,0.1
1,3980.1819142660024,0.0012985888667647822,-0.056235155454756505,0.0014395831191910127,52.633888676770525,0.1
2,5964.200996951004,0.0,-0.05350816613899925,0.001344954811519834,50.07702064708074,0.1
3,7939.709504159,0.0,-0.040895416740399926,0.001329350161588458,53.460388874022165,0.1
4,9913.690919078006,0.0,-0.05612394296210192,0.001299249713629072,50.28166625951131,0.1
5,11872.711541555,0.006914850848275308,-0.04881004749037175,0.0012694808700348169,50.28893456436793,0.1
