epoch,time,test-score,train-score,loss,q_value,epsilon
0,1847.792073099,0.0,-0.051461725285598635,0.0017019020718098364,52.784615430895485,0.1
1,3668.169119094,0.0,-0.04652139716134568,0.0012672400239895098,49.967941858259834,0.1
2,5511.65279941,-0.14552152889707576,-0.03799536113643132,0.0013391545405405532,55.492195386155444,0.1
3,7325.116219293999,0.0,-0.034999507931253525,0.001267550816860933,51.99492138617833,0.1
4,9141.127283505,0.009639328460117278,-0.05177984956033478,0.0013016721949604222,51.90199521204631,0.1
5,10939.011949536001,-0.0023192887514495554,-0.046696570580981825,0.0014195552805495698,53.01782152605057,0.1
