epoch,time,test-score,train-score,loss,q_value,epsilon
0,1740.736226837,0.005196441225100386,-0.03140641686400149,0.0014096280096197885,54.809344454733534,0.1
1,3467.771809158,-0.0022946668776705173,-0.058190854133442126,0.0013489939182300774,50.82701378622055,0.1
2,5184.401998665,-0.0070161290322580646,-0.03551940602001698,0.0014066129204058635,51.947546140384674,0.1
3,6900.181765992001,-0.01818181818181818,-0.04114686537728038,0.001717436566134943,55.247105701414746,0.1
4,8622.735397237999,0.003023959060246569,-0.050263182195955304,0.001178998193227534,51.3616805688858,0.1
5,10332.662854319999,0.0341425215348473,-0.04997672469974863,0.0013666486085949846,50.21757341734568,0.1
